POST_CODE,CITY_CODE,CITY_NAME,PROV_CODE,ZONE_CODE,COMP_NAME,SUNDAY,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY
T5P0E4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0E5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0E6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0E7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0E8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0E9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0G9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0H9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0J9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0K1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0K2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0K4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0K6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0K8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0K9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0L9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0M9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0N9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0P9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0R9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0S9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0T9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0V9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0W9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0X8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Y2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Y7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Y8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Y9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P0Z9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1A9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1B9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1C9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1E9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1G9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1H1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1H2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5P1H3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Y7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Y8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Y9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B3Z9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4A9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4B9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4C9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4E1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4E2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4E3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4E4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4E5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4E6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4E7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4G1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4G4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4G6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4G7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4G8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4G9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4H1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4H2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4H3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4H5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4H8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4J1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4J3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4J4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4J7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4J8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4J9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4K1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4K2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4K3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4K8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4K9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4L2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4L3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4L5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4L6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4L7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4L9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4M1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4M7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4M8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4M9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N5,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N7,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N8,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4N9,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4P1,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4P2,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4P3,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4P4,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
T5B4P6,EDMONTON,Edmonton,AB,A,Total Ecom-Edmonton,,,X,X,X,X,X
